id	value
CONGRESSMAN	9
CONGRESSMAN!"	2
CONGRESSMAN’S	3
CONGRESSWOMAN	1
CONGRE…	1
CONJUGAL	1
CONNECT	1
CONNECTED	7
CONNECTING	1
CONNECTION	27
CONNECTION/CONTACTED	1
CONNECTIONS	7
CONNECTIONS.	1
CONNED	1
CONNED.	3
CONOZCA	1
CONSCIENCE	1
CONSCIE…	1
CONSECUTIVE	11
CONSEGUIU	1
CONSEILLÈRE	4
CONSENSUS	1
CONSENSUS..	1
CONSENT!!	1
CONSENT;	2
CONSENTIDO	1
CONSENTIN…	2
CONSEQUENCES	4
CONSERV.	1
CONSERVATION	1
CONSERVATISM	1
CONSERVATISM.

ASK	1
CONSERVATIVE	12
CONSERVATIVE,	1
CONSERVATIVE.	3
CONSERVATIVES	31
CONSERVATIVES.

HTTPS…	3
CONSIDER	7
CONSIDER:	1
CONSIDERATE	1
CONSIDERD	1
CONSIDERED	1
CONSIDERING	3
CONSIDERS	21
CONSIDER…	1
CONSISTENT	1
CONSOLIDATE	1
CONSORTIUM	1
CONSPIRACIES	1
CONSPIRACIES,	6
CONSPIRACIST	1
CONSPIRACY	36
CONSPIRATORIAL	1
CONSPIRATORS	2
CONSTANT	3
CONSTANTLY	1
CONSTANT…	2
CONSTITUENCY'	4
CONSTITUENTS	1
CONSTITUENTS?	1
CONSTITUTION	4
CONSTITUTION!!!	1
CONSTITUTION,	1
CONSTITUTION."	3
CONSTITUTION?	1
CONSTITUTIONAL	18
CONSTITUTIONAL"	1
CONSTITUTIONAL,	2
CONSTITUTIONAL…	18
CONSTITUT…	1
CONSTRUCCIÓN	1
CONSTRUCTION	1
CONSULT	1
CONSUMER	9
CONSUMERS	3
CONSUMPTION	1
CONTACT	8
CONTACTS	6
CONTACT”	1
CONTAINING	2
CONTEMPORARY	1
CONTEMPT	1
CONTENT	2
CONTENT.	1
CONTEXT	1
CONTIGO	1
CONTINENT	2
CONTINENT,	2
CONTINUALLY	1
CONTINUALLY…	1
CONTINUE	10
CONTINUES	27
CONTINUES.	1
CONTINUES...	1
CONTINUES...…	3
CONTINUOUSLY	1
CONTOL	1
CONTOU	1
CONTRA	8
CONTRACT	2
CONTRACTORS	2
CONTRACTORS?	1
CONTRADICTIONS.	2
CONTRARY	3
CONTRATARÁ	1
CONTRE	2
CONTRIBUTION	33
CONTRIBUYENTES,	1
CONTROL	3
CONTROL!!	1
CONTROL,	1
CONTROLLAB…	1
CONTROLLED	3
CONTROLLING	4
CONTROLS	3
CONTROVERSIAL	3
CONTROVERSY	12
CONTÓ	2
CONT…	1
CONVENIENT	3
CONVENTION	1
CONVENTIONAL	8
CONVERSA	3
CONVERSATION"	2
CONVERSATIONS	1
CONVIDA	1
CONVINCE...	1
CONVINCED	4
CONVITE.	1
CONVO	1
CONVOCA	1
CONWAY	11
CONWAY'S	61
CONWAY,	9
CONWAY.	1
CONWAY’S	14
CON…	1
COOL	2
COOL!	2
COOL,	2
COONING	2
COONS	1
COOPER	1
COORDINATED	18
COORDINATION?	28
COORDINATOR……	1
COO…	1
COPE	1
COPS	8
COPS,	1
COPY	2
COPY"	1
CORDIAL.	1
COREA	4
CORNER	6
CORP	2
CORP.	4
CORPORATE	4
CORPORATION	1
CORPORATISM,	1
CORPORATIST,	3
CORPS	4
CORRECT	4
CORRECT,	2
CORRECT.	2
CORRECT.#WORST…	1
CORRECTA.	1
CORRECTED	7
CORRECTING	2
CORRECTION:	2
CORRECTLY	3
CORREGIR	3
CORRELATE.	1
CORRELATED	2
CORRUPT	9
CORRUPT!	1
CORRUPT,	1
CORRUPTION	22
CORRUPTION,	12
CORSE	1
CORTÉS	1
CORT…	1
COS	1
COSMOLOGICAL	1
COSMOS.	1
COST	54
COST,	2
COST.	2
COST:

A)	1
COSTA:	1
COSTING	7
COSTING,	2
COSTLY	22
COSTLY
THIS	1
COSTOSA	1
COSTS	54
COSTS,	2
COSTS.	3
COSTS…	2
COUGH	3
COUGHING	1
COUILLES....	1
COULD	169
COULD'VE	1
COULDN'T	20
COULDN'T:	1
COULD…	2
COULEUR	1
COULTER	2
COULTER:	1
COUNCIL	4
COUNT	10
COUNT,	1
COUNTED	1
COUNTER	1
COUNTER-COUNTER-COUP	1
COUNTERING	1
COUNTERPOINT:	1
COUNTERPUNCHES	1
COUNTIES	5
COUNTIES,	24
COUNTING	1
COUNTLESS	1
COUNTRIES	26
COUNTRIES,	2
COUNTRY	73
COUNTRY!	2
COUNTRY!!	1
COUNTRY!"
ME:	2
COUNTRY"	3
COUNTRY"?	1
COUNTRY'...	2
COUNTRY'S	1
COUNTRY,	7
COUNTRY.	28
COUNTRY:	2
COUNTRY?	2
COUNTRY—MY	1
COUNTY	2
COUNTY"	1
COUNT…	1
COUP	3
COUP?	3
COUPLE	9
COUPLE?	1
COURAGE	2
COURAGEOUS	9
COURS	1
COURSE	81
COURSE!	1
COURSE,	3
COURSE.	2
COURSE.
HTTPS://T.CO/BDINWXD…	8
COURSE."	2
COURSES	1
COURSE…	5
COURT	59
COURT
ME:	1
COURT"	3
COURT.	1
COURT4U	1
COURTESY	1
COURTS	43
COUSIN	2
COUSINS	1
COUSINS’	2
COVER	23
COVERAGE	27
COVERAGE'	2
COVERAGE.	1
COVERAGE?	1
COVERED	6
COVERED.	1
COVERED....NOT	2
COVERING	4
COVERUP	3
COW,	5
COWARD	1
COWARDLY	1
COWARDLY.	1
COYOTE,	1
COZY	4
COŚ	1
CO…	3
CPAC	1
CRACK	1
CRACKDOWN	1
CRACKED	1
CRACKING	3
CRACKS	1
CRAFT	1
CRAFTED	1
CRAFTING	1
CRANKS	1
CRANKY?	1
CRAP	7
CRAPITALISM,	1
CRAPPY.	1
CRASH	1
CRASH,	5
CRATING,	1
CRAVING'	1
CRAWFORD	5
CRAZED	1
CRAZIER	1
CRAZIEST	3
CRAZY	11
CRAZY"	2
CRAZY"...	3
CRAZY,	2
CRAZY.	1
CRAZY...BELIES	2
CRAZYPANTS'	1
CRA…	1
CREANDO	1
CREATE	29
CREATED	6
CREATED,	1
CREATED.	1
CREATES	1
CREATING	10
CREATION	3
CREATION,	1
CREATURE.	1
CREAT…	1
CREDENCE	1
CREDIBILITY	9
CREDIBILITY

SO	2
CREDIT	5
CREDIT,	1
CREDITOR	1
CREDITORS	3
CREDITS	1
CREE	1
CREEPY	1
CREER	2
CRETIN	1
CREW	2
CREW.	9
CRICKETS	1
CRIED	1
CRIES*	1
CRIME	14
CRIME!	1
CRIME,	5
CRIME.	2
CRIME:	1
CRIMEA	1
CRIMEA.	1
CRIMES	1
CRIMES
#TRUMP	3
CRIMES.	1
CRIMES~RUSSIAN	1
CRIMINAL	9
CRIMINALS!	1
CRIMINELLE	1
CRIMIN…	2
CRINGE	1
CRINGES	32
CRIPPLED	1
CRISIS	9
CRISIS?	1
CRIT	1
CRITIC	2
CRITIC.	1
CRITIC.…	1
CRITIC:	1
CRITICA	4
CRITICAL	7
CRITICALLY	1
CRITICISES	1
CRITICISM	4
CRITICISM.	8
CRITICISM:	5
CRITICISMS	1
CRITICIZE	11
CRITICIZED	2
CRITICIZING	1
CRITICS	3
CRITIQUES	2
CROCK!	1
CRONIES	7
CRONIES,	3
CRONIES.

#RESIST	3
CRONIES.

PLEASE	1
CROOK".	1
CROOKED	4
CROOKS	3
CROSSING	4
CROSSINGS	1
CROSSING…	1
CROWD	5
CROWD:	1
CROWDS	2
CROWD…	1
CROWING	1
CROWN	1
CRUCIAL	1
CRUDE	1
CRUEL	6
CRUELTY	2
CRUELTY!	1
CRUELTY.	1
CRUEL…	1
CRUSADE	1
CRUSH	1
CRUSHED	1
CRUSHES	37
CRUZ	2
CRUZ'S	1
CRUZES!!!
#FORATEMER
#FORASTF
#FORAMORO	1
CRY	7
CRYING	3
CRYSTAL	1
CT	1
CTR,	1
CT…	1
CUALQUIERA	1
CUBA	1
CUBAN	1
CUBE.	1
CUBIERTO	1
CUCARACHA.	1
CUCK	5
CUCKOOS	1
CUD	1
CUELLAR	3
CULPA,	1
CULT	1
CULTIST	1
CULTIVATED	1
CULTURALLY	1
CULTURE	5
CUMBERSOME	2
CUMPLIRLO;	1
CUMPRIMENTOU	1
CUNT	1
CUNTBUBBLES

#THEHUMANTRUMPIPEDE
CAN	1
CUP	1
CUPCAKE	2
CUR	1
CURE	3
CURES	1
CURIOSAMENTE	1
CURIOUS	1
CURIOUS!	1
CURRENT	7
CURRENTLY	5
CURRENTLY(IF	1
CURRENTLY.	1
CURRICULAR	1
CURRICULUMS	1
CURSE	1
CURTAIL	1
CURTAILING	1
CURTAIN	39
CUSTOMS	1
CUT	127
CUT
HTTPS://T.CO/HQ6L4IYMON	1
CUT!	1
CUT,	1
CUT.	3
CUT:	2
CUT?	1
CUTE	3
CUTE!	1
CUTS	110
CUTS,	4
CUTS.	4
CUTS...USHERED	2
CUTS:	4
CUTS:LEGAL	1
CUTS?!	1
CUTTING	127
CUT…	3
CUZ	3
CUÉNTANOS	1
CYBERCOUP	1
CYBERSTALKING	1
CYRUS	1
CÉLARIÉ	1
CÊ	2
CÓMO	1
C’EST	4
C…	5
D	8
D&#8217;SOUZA	1
D&G	1
D'AMERICAN	1
D'ARGENT	1
D'ARGENT",	1
D'ARGENT»	5
D'AUTRES	1
D'EXTRÊME	2
D'SOUZA	1
D'ÉCOUTES	1
D'ÉNORMES	7
D-LIST	1
D.C	1
D.C.	1
DA	20
DAALDER	44
DAB	1
DACCORDO	1
DAD	7
DAD.	1
DAD?	1
DADDY	7
DADDY,	1
DADDY?	1
DAD’S	2
DAHA	1
DAILY	28
DAILY!	3
DAILY.	3
DAILY:	7
DAILYKOS…	2
DAKOTA	3
DALDIK	1
DALEK	1
DAMAGE	23
DAMAGED	2
DAMAGING.	1
DAMAGING?	3
DAMIAN	1
DAMN	24
DAMN!	1
DAMN.	1
DAN	10
DANCE	2
DANCE.	2
DANGER	11
DANGEROUS	17
DANGEROUS.	2
DANGEROUS...	1
DANGEROUSLY	1
DANGEROU…	1
DANGOTE	1
DANIEL	2
DANK	1
DANMERICAC…	1
DANS	1
DARE	1
DARED	1
DARK	2
DARLE	1
DARLINGS.

FLORIDA	1
DARRELL	2
DARTS	1
DARWINISTS	1
DAS	5
DASH	1
DASHING	1
DASS	4
DATA	3
DATE	3
DATES.	1
DATING	1
DAUGHTER	17
DAUGHTER'S	1
DAUGHTER.	1
DAUGHTER.HE	1
DAUGHTERS	1
DAUGHTER…	2
DAVE	4
DAVID	6
DAVIDCAYJ,	1
DAWGGGDHDDJJDCJ	1
DAWGS	1
DAY	74
DAY

LET	1
DAY
PROTECT	2
DAY,	6
DAY.	9
DAY.

#TRUMPRUSSIA	2
DAY.
YEP,	3
DAY."-DONALD	2
DAY...WHA…	1
DAY1!	2
DAY:	3
DAYLIGHT-SAVING	1
DAYS	70
DAYS
OBAMA	3
DAYS!	9
DAYS).	1
DAYS,	3
DAYS-	1
DAYS.	5
DAYS.
#AMJOY…	3
DAYS..WAKE	1
DAYS:	1
DAYS???	1
DAYS…	1
DAY👇👇👇👇👇👇👇	1
DAZED	2
DAZU!DIE	1
DA…	1
DC	10
DC?	1
DDIR	2
DE	236
DEACTIVATE	1
DEAD	8
DEAD"	1
DEADLY	2
DEAL	16
DEAL!	1
DEAL"	1
DEAL'	1
DEAL.	7
DEALING	3
DEALS	48
DEALS,	1
DEAL…	3
DEAN	7
DEAN…	1
DEAR	9
DEARLY	1
DEATH	8
DEATH#TRUMP	1
DEATHS	4
DEBACLE.	2
DEBATE	9
DEBATE.	1
DEBATE:	1
DEBATES	1
DEBE	6
DEBER	5
DEBERLE	1
DEBERÍA	1
DEBT	6
DEBT,	2
DEBTS	1
DEBUT	2
DECADE	1
DECADES	18
DECADES!!	1
DECADES.	1
DECATUR	1
DECEITFUL.	1
DECEIVING	1
DECENCY	1
DECENCY,	1
DECENT	3
DECEPTION/FRAUD	1
DECIA	1
DECIDED	3
DECIDED.	1
DECIDES	5
DECIMATED	1
DECIMATING	1
DECISION	12
DECISION-MAKING	1
DECISIONS	5
DECISIONS
#TRUMPSAMERICA
#RESIST	1
DECISIÓN	1
DECLARA	10
DECLARE	1
DECLARED	7
DECLARES	19
DECLINED	2
DECLINES	1
DECODES	1
DECREASE	4
DECRETO	7
DECÍA	1
DEC…	1
DEDICATED	2
DEDIĞINI	1
DEDUCTING	1
DEEDS	1
DEEP	35
DEEP.	1
DEEPENS	1
DEEPER	1
DEEPEST	8
DEEPLY	6
DEFAULT	10
DEFAULTS	1
DEFAULTS:	1
DEFEAT	39
DEFENCE	5
DEFEND	19
DEFENDED	7
DEFENDER	15
DEFENDING	10
DEFENDS	3
DEFENSA	2
DEFENSE	22
DEFENSE

HTTPS://T.CO/PNL6W1WKNE	1
DEFENSE.	1
DEFENSIBLE	1
DEFICITS.THIS	1
DEFIES	3
DEFINE	3
DEFINITELY	9
DEFINITION	1
DEFINITIVAMENTE	1
DEFINITI…	1
DEFLECT	1
DEFRAY	1
DEFUND	4
DEFUNDED	4
DEFUNDED.	1
DEFUNDING	3
DEFY	1
DEF…	1
DEGENERATES	1
DEGENERES'	2
DEGRADING	1
DEGREE	3
DEGREES	1
DEIXA	4
DEL	26
DEL...	1
DELAY?	4
DELAYS	1
DELE	1
DELEGATE!	2
DELEGATE.	2
DELIBERATE	1
DELIBERATELY	1
DELICATE…	1
DELIVER	12
DELIVERED	1
DELIVERED&	1
DELIVERS	2
DELIVERY	1
DELUSIONAL	8
DELUSIONAL.	1
DELUSIONALS	1
DELUSIONA…	1
DELUSIVO,	4
DEM	18
DEM'S	1
DEM.	1
DEMAGOGUE	4
DEMAIS	1
DEMAND	26
DEMANDING	8
DEMANDS	1
DEMEANOR	2
DEMENTED	1
DEMENTIA	1
DEMESININ	1
DEMI	1
DEMIKIAN,	2
DEMIŞ..	1
DEMOCRACIES	2
DEMOCRACY	8
DEMOCRACY"	2
DEMOCRACY',	1
DEMOCRACY,	1
DEMOCRACY.	2
DEMOCRAT	18
DEMOCRAT

#SKINNYBUDGET
"DISCIPLES	1
DEMOCRAT"	1
DEMOCRAT.	1
DEMOCRAT/LIBTARD	1
DEMOCRATIC	4
DEMOCRATICALLY	1
DEMOCRATS	11
DEMOCRATS'	1
DEMOCRATS.	2
DEMOCRATS:	1
DEMOCRAZIA"	1
DEMOLISHES	1
DEMONIZE	5
DEMONIZED	3
DEMONS	1
DEMONSTRABLY	2
DEMONSTRATES	2
DEMONSTRATIONS.	1
DEMOS	1
DEMS	20
DEMS,	1
DEMS.	1
DEMUR	16
DEMÁS	1
DEM…	1
DEN	3
DENIAL	3
DENIALS	1
DENIALS
4)	1
DENIED	3
DENIER	3
DENIES	6
DENIGRATE	2
DENNIS	5
DENOUNCE	1
DENOUNCED	4
DENOUNCES	2
DENY	4
DEODORANT.	1
DEP	1
DEP.	1
DEPARTMENT	76
DEPARTMENT!	2
DEPARTMENT.…	1
DEPARTMENT?	1
DEPARTS	1
DEPEND	2
DEPENDED	1
DEPENDENCE	1
DEPICTS	2
DEPLETES	1
DEPLORABLE	21
DEPLORABLES	3
DEPORT	7
DEPORTACIONES	4
DEPORTACIONES.…	1
DEPORTATION	3
DEPORTATIONS	3
DEPORTATIONS…	1
DEPORTED	1
DEPORTEES	1
DEPOT	3
DEPRIVED	1
DEPT	5
DEPT.	3
DEPT.'S	1
DEPUTY	11
DER	4
DERANGED	8
DERANGEMENT	1
DERDIMIZE	1
DERECHA	1
DERECHO	1
DERECHOS	4
DERECHO”	11
DEREGULATION	1
DERIDED	1
DERRICK	1
DERSHOWITZ	1
DERSHOWITZ:	45
DES	13
DESCORTÉS	1
DESCRIBE	1
DESCRIBES	3
DESCRIPTION	1
DESDE	2
DESERT	1
DESERVE	7
DESERVED	3
DESERVES	3
DESERV…	1
DESESPERADA	6
DESIGN	1
DESIGNATE	2
DESIGNED	3
DESIRE	4
DESIRES	16
DESK	1
DESPERATE	1
DESPERATE,	1
DESPERATE.	1
DESPERATELY	17
DESPERATION	7
DESPERTANDO!!!!!!	1
DESPE…	1
DESPICABLE	2
DESPISE	1
DESPITE	8
DESPUÉS	1
DESTABILIZED	2
DESTABILIZING	1
DESTINY,	1
DESTROY	9
DESTROYED	5
DESTROYED...	1
DESTROYING	9
DESTROYS	7
DESTRUCT	1
DESTRUCTION	2
DESTRUCTION.	1
DESTRUCTION’	1
DESTRUCTIVE	1
DETAIL,	2
DETAILED	16
DETAILS	39
DETAIN	1
DETECT	1
DETENTE	1
DETERMINE	2
DETIENEN	1
DETROIT	3
DETROIT'S	1
DETROIT.	1
DEU	1
DEUS	3
DEUSES	1
DEUSTCH)	1
DEUTCHE	1
DEUTSCH	1
DEUTSCHE	1
DEUTSCHLAND	1
DEVANT	1
DEVASTATED	3
DEVASTATING	14
DEVASTATI…	1
DEVE	1
DEVELOPERS	2
DEVELOPING	1
DEVELOPMENT	2
DEVELOPMENTS	5
DEVIA	4
DEVIANT	5
DEVISED	1
DEVOS	11
DEVOS,	2
DEVOS.	1
DEVOTED	2
DE TRUMP	1
DFL	1
DGN	1
DH	1
DHILLON.	2
DI	3
DIA	1
DIAGRAM	1
DIALOGUE	19
DIAMOND	1
DIAMONDS	5
DIAMONDS.	1
DIANE	1
DIANNE	1
DIAPER	2
DIARRHEA.	1
DIAS,	4
DICE	4
DICK	3
DICK?	1
DICTADURA
HTTPS://T.CO/QG8LXW1XQK	1
DICTATOR	12
DICTATOR'S	1
DICTATORS	1
DICTIONARY	1
DICTIONARY,	1
DID	158
DID!	2
DID,	3
DID.	1
DID."
GOPE:	1
DID:	25
DID?	1
DIDN'T	196
DIDN'T?	2
DIDNT	5
DIDN’T	2
DIE	11
DIE
WITH	1
DIE"...HIS	1
DIE?	1
DIED	1
DIEHARD	5
DIERON	1
DIES	4
DIESE	1
DIES…	1
DIET	1
DIFERENCIA	1
DIFERENÇA	1
DIFFERENCE	34
DIFFERENCE....	1
DIFFERENCES	4
DIFFERENT	12
DIFFERENT,	1
DIFFERENTLY	1
DIFFERENTLY"	1
DIFFERS	5
DIFFICULT	3
DIFF…	1
DIFÍCIL	3
DIG	1
DIGG…	1
DIGNITY	1
DIJO	13
DIKHEAD	1
DILANIAN	1
DILMA	1
DIME	3
DIME!!	1
DIMINISHED	1
DINERO	4
DINERO"	7
DINERO”	1
DINESH	9
DING	1
DINIFIED	1
DINING	3
DINLENMESI	2
DINNER	7
DIOXIDE,	1
DIPLOMACY	3
DIPLOMATIC	7
DIPLOMATS	2
DIPSHIT...HOPE	1
DIR	2
DIR.	2
DIRE	1
DIRECT	15
DIRECTED	4
DIRECTION	9
DIRECTLY	4
DIRECTOR	13
DIRECTOR'S	43
DIRECTOR:	3
DIREITA	1
DIRIGIENDO	1
DIRITTO"	1
DIRT	4
DIRTY	8
DISABILITY	1
DISABLED	5
DISADVANTAGED	1
DISADVANTAGES	1
DISAGREE	33
DISAGREE.	1
DISAGREES	1
DISAGREE…	1
DISAIT	1
DISAPPEAR,	1
DISAPPEARED	1
DISAPPOINT	1
DISAPPOINTED	1
DISAPPOINTMENT	1
DISAPPROVE	3
DISASTER	3
DISASTER
WE'RE	2
DISASTER!	1
DISASTER.	3
DISASTROUS	3
DISA…	1
DISCIPLES	1
DISCLOSE	1
DISCOVER	3
DISCOVERIES	1
DISCREDIT	3
DISCREDITED	1
DISCRIMINATING	1
DISCUSS	3
DISCUSSED	2
DISCUSSING	7
DISCUTEM	1
DISDAIN	1
DISEASE	1
DISEASES.	1
DISFAVOR.	1
DISGRACED	1
DISGRUNTLED	1
DISGR…	2
DISGUISED	1
DISGUST	1
DISGUST.	1
DISGUSTING	2
DISGUSTING!	1
DISGUSTING.	2
DISGUSTING…	1
DISGU…	1
DISHONEST	1
DISHONESTY	1
DISIENTEN	1
DISINFORMATION	1
DISLIKED	1
DISMANTLE	4
DISMANTLES	1
DISMANTLING	1
DISMAY	2
DISMISS	1
DISMISSED	2
DISMISSES	1
DISMISSING	2
DISMISSIVE	5
DISMISSIVE.	8
DISNEY'S	1
DISNEYLAND	1
DISORDER	2
DISORDER;	1
DISORDER?	1
DISO…	1
DISPARAM	1
DISPENSE	1
DISPLAY	4
DISPLAY"	1
DISPLAY.	1
DISPROPORTIONATE	1
DISPUTE"	6
DISREGARD	5
DISRESPECT	20
DISRESPECT.	2
DISRESPECTED	1
DISRESPECTED,	2
DISRESPECTFUL	3
DISRESPECTING	11
DISRESPECT…	1
DISRUPT	2
DISRUPTER	14
DISRUPTION	7
DISSE	2
DISSECT	1
DISSED	12
DISSENT	4
DISSERTATION	2
DISSES	1
DISSIDENT	1
DISSIMILAR	1
DISSING	1
DISSOCIA…	1
DISSOLVE	1
DISSONANCE	1
DISTANCE	3
DISTANCING	1
DISTORT",	2
DISTRACT	1
DISTRACTED.	2
DISTRACTED:	2
DISTRACTING	1
DISTRACTION	4
DISTRICT	1
DISTURBING	3
DIT	4
DITCH	1
DITUTUP	1
DIV,	2
DIVE	2
DIVERSION	1
DIVERSION,	1
DIVERSION-ITS	3
DIVERSITY	7
DIVERSITY.	1
DIVEST	1
DIVESTDON…	3
DIVIDE	1
DIVIDED	5
DIVIDES	3
DIVIDING	1
DIVING	1
DIVISION	4
DIVISION-	2
DIYE	2
DIYEMEZLER	1
DIZ	2
DJT	3
DJT'S,	1
DMITRI	1
DMZ

JUST	1
DNC	10
DNC'S	1
DNC.	2
DNI,	5
DO	313
DO!!!	1
DO"...TRUMP.	15
DO',	1
DO'NT	1
DO,	5
DO-	1
DO-STATES	1
DO.	6
DO."	1
DO...ONLY	1
DO...WHY	5
DO?

HE	2
DOA	1
DOA:	1
DOBLEGÓ	2
DOC:TRUMP	1
DOCE	1
DOCE.	6
DOCS	3
DOCS:	1
DOCTOR	3
DOCTORATE	3
DOCTORS	5
DOCTORS-NU…	2
DOCUMENT	2
DOCUMENTARY	2
DOCUMENTOS	1
DOCUMENTS	47
DOCUMENTS
#U.S.	1
DOCUMENTS"	33
DOCUMENTS…	11
DOD	9
DODGED	1
DODGER	6
DOERS	2
DOES	120
DOES,	2
DOES.	6
DOES...	1
DOESN'T	217
DOESN'T.	3
DOESNT	6
DOESN’T	8
DOG	2
DOG

@VOTEVETS	1
DOG!…	1
DOG.	1
DOG?	1
DOGG	19
DOGG'S	10
DOGGEDLY	1
DOGGS	1
DOING	79
DOING!
I	1
DOING"--DONALD	1
DOING,	3
DOING.	8
DOIS	2
DOIT	2
DOJ	37
DOJ'S	1
DOJ,	1
DOL	1
DOLARDAN	1
DOLLAR	2
DOLLAR!	1
DOLLAR'	3
DOLLARS	16
DOLLARS"	2
DOLLARS,	3
DOLLARS.

HE	1
DOLLARS?	2
DOLLARS…	1
DOLLAR”	1
DOMESTIC	5
DOMICILES?	1
DOMINATED	1
DON	6
DON'T	283
DON'T.	2
DONAD	1
DONALD	1043
DONALD'S	3
DONALD,	19
DONALD.	1
DONALD.
TRUMP:	1
DONALD...	2
DONALD”	1
DONALD…	1
DONATE	19
DONATE.	1
DONATED	9
DONATING	2
DONATION	9
DONATIONS	19
DONATIONS,	3
DONDE	2
DONE	66
DONE
HTTPS://T.CO/MFU4D2FWAK	1
DONE!	1
DONE,	2
DONE,"	1
DONE.	34
DONE.

RETWEET	25
DONE.…	3
DONE😟	1
DONKEY	1
DONNA	7
DONNIE	12
DONNIE.	1
DONNIE?
TRUMP:	1
DONNY	1
DONT	18
DONUT.	1
DON’T	7
DOODLING	1
DOOMED	2
DOOMED!😁	1
DOOR	6
DOOR!	1
DOOR,	2
DOOR.	2
DOORS-	1
DOO…	1
DOPE	1
DOPPELGÄNGER	1
DORM	1
DORY"	2
DOS	1
DOSE	2
DOSSIER	3
DOSSIER
EVERY	1
DOTS	2
DOUBLE	22
DOUBLE-SPEAK	1
DOUBLING	1
DOUBLING-UP	2
DOUBT	4
DOUBT-	1
DOUBT-BUT	1
DOUBTFUL	42
DOUCHE	1
DOUCHEBAG	1
DOUCHER	2
DOUCHES.	1
DOUGLAS	4
DOVETAIL	12
DOWN	44
DOWN!	1
DOWN,	5
DOWN.	12
DOWN...	1
DOWN...
2005	1
DOWN/SO	2
DOWNCAST	1
DOWNPLAYING	3
DOWNSIZE	1
DOWNTOWN	3
DOWN❤️
#REPEALANDREPLACE
DISCOVERED	1
DOZENS	6
DO…	3
DPORT	1
DR	2
DR.	1
DRAFT	10
DRAFTDODGER	1
DRAG	3
DRAG?	1
DRAGS	15
DRAIN	4
DRAINING	39
DRAINING,	2
DRAKE	1
DRAKE.|	1
DRAMA	1
DRAMATIC	2
DRAMATICALLY	2
DRAW	1
DRAWDOWN	1
DRAWING	3
DRAWN	1
DREADFUL	3
DREAM	3
DREAMERS	1
DREAMERS?
#TRUMP	5
DREAMS	11
DREAMS!	1
DRESSED	1
DREW	1
DRIBBLING	1
DRINK	5
DRINKING	2
DRIVE	4
DRIVER	1
DRIVING	3
DROHNEN	1
DROIT.	2
DROITE,	2
DRON	1
DROP	11
DROPPED	5
DROPPED...	1
DROPPING	15
DROPPING.	5
DROPS	16
DROUGHT	1
DROVE	2
DRUDGE_REPORT:	1
DRUG	5
DRUGS😂	1
DRUMMED	1
DRUMP	1
DRUMPF	1
DRUNK	7
DRUTMAN,	1
DRY	1
DRY!	2
DSCOVR.	1
DT	28
DUD	1
DUDE	21
DUDE

BERLUSCONI:	11
DUDE,	1
DUE	3
DUES	2
DUES.	2
DUH	1
DUH!	1
DUH.	1
DUKE	1
DUMB	10
DUMB,	1
DUMB.	2
DUMBASS	1
DUMBASS.	1
DUMBAS…	1
DUMBEST	1
DUMBEST.	1
DUMMKOPF.…	1
DUMMY.	2
DUMP	2
DUMP.	1
DUMPF	2
DUNG	2
DUPED	3
DUPED…	18
DUPING	1
DURANTE	2
DURESS	1
DURING	53
DUST	1
DUTCH	5
DUTERTE	1
DUTIES	1
DUTIES&TRADITIONS,	1
DUTY	3
DUŞ.	1
DYING	6
DYING,	24
DYNASTY.	2
DYNCORP	19
DYSTOPIA	1
DYSTOPIAN	1
DÁ	4
DÁNDOLE	1
DÉ	1
DÉBIL	1
DÉBILITÉ.TU	3
DÉCLARATIONS	1
DÉCRET	1
DÉMISSIONNÉ	2
DÉMO…	1
DÍAS	1
DÜNYA	1
DÜŞEN	1
D’AVOIR…	2
D’EXCÉDENTS	2
D’SOUZA	8
D’TRUMP	2
D’€	2
D…	13
E	23
E-MAIL,	1
E-MAIL:	1
E-MAILS	2
E.	1
E.G.	1
E.G…	1
EACH	10
EAE	1
EAGLE
BUSH	1
EAGLE!	1
EAGLES:	1
EARLIER	8
EARLIEST	1
EARLY	4
EARLY,	1
EARLY-	1
EARNED	2
EARS;	1
EARTH	4
EARTH":	5
EARTH,	1
EARTH-OBSERVING	1
EARTH.	4
EARTHLY	8
EASIEST	2
EASILY	9
EASILY,	7
EASILY-RIGGED	1
EAST	42
EASTER	1
EASTERN	1
EASY	6
EASY!	1
EASY,	2
EAT	25
EAT,	8
EAT.	1
EATEN	2
EATING	4
EATS	1
EC	2
ECHÓ	2
ECONOMIA	1
ECONOMIC	7
ECONOMICALLY!!!"	2
ECONOMICS	1
ECONOMICS.	2
ECONOMIES	1
ECONOMIST	1
ECONOMY	6
ECONOMY,	1
ECONOMY.	1
ECONOMÍA	1
ECONOM…	6
ECONÓMICAS	33
ECSTATIC.	1
EDESSÄ	1
EDGE	1
EDGE,	2
EDITION	1
EDITION"	1
EDITOR	3
EDITORIAL	3
EDITORIAL:	2
EDUCATE	2
EDUCATED	3
EDUCATED.	1
EDUCATES	36
EDUCATION	10
EDUCATION,	2
EDUCATION.	3
EDUCATIONAL	3
EDUCATION…	1
EDUCAT…	1
EDUCAÇÃO	1
EDWARD	3
EE	2
EE.UU.	2
EERSTE	1
EERSTE…	1
EEUU	3
EEUU
